Date,0P00000ODE.IR,0P00000SFV.F,0P0000J24W.ST,0P000134K7.IR,0P000134K9.F,0P00018CRD.IR,0P0001K6NB.IR,0P0001K6NJ.IR,0P0001KO97.IR,0P0001KRXX.CO,0P0001OPBE.IR,0P0001OPBL.IR,0P0001OPC5.IR,0P0001RFXW.IR,DKKNOK=X,EURNOK=X,NO10Y,NOK=X,SEKNOK=X,^990100-USD-STRD
2021-09-02,,,,,,,116.01300048828125,126.62200164794922,,,,,,,1.383952021598816,10.288479804992676,1.282,8.690369606018066,1.0084609985351562,3161.5
2021-09-03,,,,,,,116.58399963378906,127.0999984741211,,,,,,,1.380350947380066,10.260939598083496,1.297,8.641969680786133,1.0078799724578857,3164.0
2021-09-04,,,,,,,116.58399963378906,127.0999984741211,,,,,,,1.380350947380066,10.260939598083496,1.297,8.641969680786133,1.0078799724578857,3164.0
2021-09-05,,,,,,,116.58399963378906,127.0999984741211,,,,,,,1.380350947380066,10.260939598083496,1.297,8.641969680786133,1.0078799724578857,3164.0
2021-09-06,,,,,,,117.8219985961914,127.0999984741211,,,,,,,1.3906949758529663,10.30469036102295,1.301,8.670249938964844,1.0142099857330322,3164.0
2021-09-07,,,,,,,118.16699981689453,126.9739990234375,,,,,,,1.381795048713684,10.266989707946777,1.338,8.654600143432617,1.0104479789733887,3158.89990234375
2021-09-08,,,,,,,117.77300262451172,127.23600006103516,,,,,,,1.3830139636993408,10.279230117797852,1.334,8.680700302124023,1.0098869800567627,3147.0
2021-09-09,,,,,,,115.0790023803711,125.78299713134766,,,,,,,1.3839000463485718,10.29580020904541,1.325,8.706299781799316,1.0084710121154785,3136.0
2021-09-10,,,,,,,115.52200317382812,125.03399658203125,,,,,,,1.3771770000457764,10.256600379943848,1.337,8.675169944763184,1.00730299949646,3122.10009765625
2021-09-11,,,,,,,115.52200317382812,125.03399658203125,,,,,,,1.3771770000457764,10.256600379943848,1.337,8.675169944763184,1.00730299949646,3122.10009765625
2021-09-12,,,,,,,115.52200317382812,125.03399658203125,,,,,,,1.3771770000457764,10.256600379943848,1.337,8.675169944763184,1.00730299949646,3122.10009765625
2021-09-13,,,,,,,114.68499755859375,125.13999938964844,,,,,,,1.3751800060272217,10.225990295410156,1.331,8.659870147705078,1.003100037574768,3126.10009765625
2021-09-14,,,,,,,114.30699920654297,124.98500061035156,,,,,,,1.3716650009155273,10.203880310058594,1.353,8.640549659729004,1.0032099485397339,3116.10009765625
2021-09-15,,,,,,,112.7300033569336,124.8010025024414,,,,,,,1.3698910474777222,10.20065975189209,1.363,8.642720222473145,1.0016030073165894,3127.699951171875
2021-09-16,,,,,,,112.46800231933594,125.48500061035156,,,,,,,1.3614399433135986,10.117480278015137,1.389,8.56509017944336,0.9979699850082397,3122.60009765625
2021-09-17,,,,,,,112.97000122070312,124.97200012207031,,,,,,,1.3654500246047974,10.154290199279785,1.429,8.63051986694336,1.0009009838104248,3096.60009765625
2021-09-18,,,,,,,112.97000122070312,124.97200012207031,,,,,,,1.3654500246047974,10.154290199279785,1.429,8.63051986694336,1.0009009838104248,3096.60009765625
2021-09-19,,,,,,,112.97000122070312,124.97200012207031,,,,,,,1.3654500246047974,10.154290199279785,1.429,8.63051986694336,1.0009009838104248,3096.60009765625
2021-09-20,,,,,,,112.97000122070312,123.61399841308594,,,,,,,1.3725589513778687,10.202300071716309,1.387,8.697790145874023,1.00266695022583,3046.199951171875
2021-09-21,,,,,,,112.97000122070312,123.27300262451172,,,,,,,1.3743159770965576,10.213379859924316,1.383,8.709659576416016,1.0040969848632812,3049.699951171875
2021-09-22,,,,,,,112.97000122070312,123.25499725341797,,,,,,,1.3676700592041016,10.170419692993164,1.386,8.678799629211426,0.9978049993515015,3074.39990234375
2021-09-23,,,,,,,110.60099792480469,123.62000274658203,,,,,,,1.3614970445632935,10.122859954833984,1.412,8.659090042114258,0.9957079887390137,3106.39990234375
2021-09-24,,,,,,,110.77200317382812,124.0989990234375,,,,,,,1.353896975517273,10.063940048217773,1.443,8.572230339050293,0.9929800033569336,3103.5
2021-09-25,,,,,,,110.77200317382812,124.0989990234375,,,,,,,1.353896975517273,10.063940048217773,1.443,8.572230339050293,0.9929800033569336,3103.5
2021-09-26,,,,,,,110.77200317382812,124.0989990234375,,,,,,,1.353896975517273,10.063940048217773,1.443,8.572230339050293,0.9929800033569336,3103.5
2021-09-27,,,,,,,110.83200073242188,123.46099853515625,,,,,,,1.3502939939498901,10.04049015045166,1.504,8.563799858093262,0.9911500215530396,3095.60009765625
2021-09-28,,,,,,,111.8759994506836,121.78700256347656,,,,,,,1.352560043334961,10.057689666748047,1.577,8.59939956665039,0.9874500036239624,3032.699951171875
2021-09-29,,,,,,,112.08300018310547,122.72599792480469,,,,,,,1.3609869480133057,10.112669944763184,1.553,8.655590057373047,0.991562008857727,3028.800048828125
2021-09-30,,,,,,,111.75499725341797,121.60199737548828,,,,,,,1.3658169507980347,10.171019554138184,1.581,8.767210006713867,0.9954209923744202,3006.60009765625
2021-10-01,,,,,,,111.75499725341797,121.0459976196289,,,,,,,1.3620280027389526,10.125329971313477,1.576,8.747289657592773,0.998054027557373,3022.800048828125
2021-10-02,,,,,,,111.75499725341797,121.0459976196289,,,,,,,1.3620280027389526,10.125329971313477,1.576,8.747289657592773,0.998054027557373,3022.800048828125
2021-10-03,,,,,,,111.75499725341797,121.0459976196289,,,,,,,1.3620280027389526,10.125329971313477,1.576,8.747289657592773,0.998054027557373,3022.800048828125
2021-10-04,,,,,,,107.71399688720703,119.12100219726562,,,,,,,1.3438600301742554,9.993980407714844,1.615,8.610899925231934,0.9851700067520142,2992.89990234375
2021-10-05,,,,,,,107.43499755859375,119.40899658203125,,,,,,,1.3388299942016602,9.957039833068848,1.646,8.571809768676758,0.9817690253257751,3016.199951171875
2021-10-06,,,,,,,107.54499816894531,120.54100036621094,,,,,,,1.3294999599456787,9.889200210571289,1.646,8.52910041809082,0.9754480123519897,3016.0
2021-10-07,,,,,,,109.36599731445312,121.25399780273438,,,,,,,1.3321870565414429,9.90999984741211,1.634,8.576399803161621,0.9736800193786621,3046.60009765625
2021-10-08,,,,,,,109.6760025024414,120.65699768066406,,,,,,,1.3293650150299072,9.907899856567383,1.66,8.57229995727539,0.9756760001182556,3046.60009765625
2021-10-09,,,,,,,109.6760025024414,120.65699768066406,,,,,,,1.3293650150299072,9.907899856567383,1.66,8.57229995727539,0.9756760001182556,3046.60009765625
2021-10-10,,,,,,,109.6760025024414,120.65699768066406,,,,,,,1.3293650150299072,9.907899856567383,1.66,8.57229995727539,0.9756760001182556,3046.60009765625
2021-10-11,,,,,,,109.6760025024414,120.65699768066406,,,,,,,1.3294999599456787,9.888660430908203,1.707,8.549579620361328,0.9775270223617554,3031.60009765625
2021-10-12,,,,,,,109.9260025024414,120.06099700927734,,,,,,,1.3323299884796143,9.910659790039062,1.718,8.580519676208496,0.9776700139045715,3024.699951171875
2021-10-13,,,,,,,110.15899658203125,120.58699798583984,,,,,,,1.32614004611969,9.867400169372559,1.656,8.55720043182373,0.9736300110816956,3039.0
2021-10-14,,,,,,,110.15899658203125,121.41000366210938,,,,,,,1.3226399421691895,9.838529586791992,1.601,8.487099647521973,0.9766479730606079,3084.60009765625
2021-10-15,,,,,,,110.69499969482422,121.67400360107422,,,,,,,1.316580057144165,9.79800033569336,1.642,8.449790000915527,0.9778519868850708,3109.5
2021-10-16,,,,,,,110.69499969482422,121.67400360107422,,,,,,,1.316580057144165,9.79800033569336,1.642,8.449790000915527,0.9778519868850708,3109.5
2021-10-17,,,,,,,110.69499969482422,121.67400360107422,,,,,,,1.316580057144165,9.79800033569336,1.642,8.449790000915527,0.9778519868850708,3109.5
2021-10-18,,,,,,,111.23699951171875,122.01899719238281,,,,,,,1.3141909837722778,9.774909973144531,1.722,8.429550170898438,0.979095995426178,3114.0
2021-10-19,,,,,,,111.23500061035156,121.73200225830078,,,,,,,1.3131599426269531,9.770589828491211,1.705,8.413419723510742,0.971176028251648,3136.199951171875
2021-10-20,,,,,,,112.26799774169922,122.08699798583984,,,,,,,1.305299997329712,9.712499618530273,1.686,8.349800109863281,0.9673600196838379,3147.699951171875
2021-10-21,,,,,,,111.08100128173828,122.05699920654297,,,,,,,1.3022500276565552,9.686539649963379,1.695,8.314399719238281,0.9675949811935425,3152.300048828125
2021-10-22,,,,,,,111.43000030517578,122.47899627685547,,,,,,,1.3046150207519531,9.721329689025879,1.712,8.363100051879883,0.9715909957885742,3151.199951171875
2021-10-23,,,,,,,111.43000030517578,122.47899627685547,,,,,,,1.3046150207519531,9.721329689025879,1.712,8.363100051879883,0.9715909957885742,3151.199951171875
2021-10-24,,,,,,,111.43000030517578,122.47899627685547,,,,,,,1.3046150207519531,9.721329689025879,1.712,8.363100051879883,0.9715909957885742,3151.199951171875
2021-10-25,,,,,,,111.43000030517578,122.47899627685547,,,,,,,1.3049750328063965,9.724800109863281,1.698,8.354399681091309,0.972478985786438,3159.89990234375
2021-10-26,,,,,,,111.68499755859375,123.59700012207031,,,,,,,1.3028500080108643,9.690540313720703,1.688,8.347060203552246,0.9695559740066528,3167.39990234375
2021-10-27,,,,,,,111.18699645996094,124.52100372314453,,,,,,,1.3031799793243408,9.694390296936035,1.626,8.360340118408203,0.9703090190887451,3152.10009765625
2021-10-28,,,,,,,108.95999908447266,124.07499694824219,,,,,,,1.3126699924468994,9.765569686889648,1.659,8.41903018951416,0.9801329970359802,3179.39990234375
2021-10-29,,,,,,,110.12699890136719,126.41300201416016,,,,,,,1.3083000183105469,9.730179786682129,1.693,8.329259872436523,0.9784200191497803,3174.699951171875
2021-10-30,,,,,,,110.12699890136719,126.41300201416016,,,,,,,1.3083000183105469,9.730179786682129,1.693,8.329259872436523,0.9784200191497803,3174.699951171875
2021-10-31,,,,,,,110.12699890136719,126.41300201416016,,,,,,,1.3083000183105469,9.730179786682129,1.693,8.329259872436523,0.9784200191497803,3174.699951171875
2021-11-01,,,,,,,108.72799682617188,126.09500122070312,,,,,,,1.3116270303726196,9.769610404968262,1.687,8.453900337219238,0.9830800294876099,3190.5
2021-11-02,,,,,,,110.35099792480469,128.21400451660156,,,,,,,1.3128199577331543,9.767900466918945,1.63,8.419500350952148,0.9886000156402588,3195.699951171875
2021-11-03,,,,,,,110.3219985961914,129.15899658203125,,,,,,,1.3263740539550781,9.861570358276367,1.627,8.52299976348877,0.9934430122375488,3212.39990234375
2021-11-04,,,,,,,111.52999877929688,130.36099243164062,,,,,,,1.3261539936065674,9.856399536132812,1.56,8.488459587097168,0.9951140284538269,3224.60009765625
2021-11-05,,,,,,,111.4739990234375,130.46800231933594,,,,,,,1.327970027923584,9.876219749450684,1.53,8.546879768371582,0.9952099919319153,3232.300048828125
